url,city,family_edition,value,you_save,discount_pct,num_sold,sold_out,started_at,weekday_start,duration,category,likes
http://livingsocial.com/deals/57309-orchestra-seat-to-award-winning-comedy,New York City,0,59,30,51,672,0,6/15/2011,Wed,1,Entertainment,12
http://livingsocial.com/deals/49725-massage-and-chiropractic-evaluation,New York City,0,300,271,90,2575,0,6/16/2011,Thu,2,Health,36
http://livingsocial.com/deals/49286-two-adult-museum-tickets,New York City,0,38,19,50,5586,0,6/17/2011,Fri,3,Entertainment,116
http://livingsocial.com/deals/61491-the-berenstain-bears-live-ticket,New York City,1,60,30,50,139,0,6/20/2011,Mon,7,Entertainment,13
http://livingsocial.com/deals/64741-personalized-canvas-print,New York City,0,56,28,50,1271,0,6/20/2011,Mon,1,Services,14
http://livingsocial.com/deals/60501-two-or-four-pilates-classes,New York City,0,170,125,74,549,0,6/21/2011,Tue,1,Health,7
http://livingsocial.com/deals/62599-tequila-tasting-for-two-with-appetizer,New York City,0,53,28,53,1373,0,6/22/2011,Wed,1,Entertainment,66
http://livingsocial.com/deals/47351-admission-to-grand-tasting-session-i-or-iii,New York City,0,45,23,51,58,0,6/22/2011,Wed,2,Entertainment,7
http://livingsocial.com/deals/47847-ghost-walking-tour-ticket,New York City,0,20,10,50,2447,0,6/23/2011,Thu,1,Entertainment,63
http://livingsocial.com/deals/55807-botox-and-20-off-dental-cosmetic-services,New York City,0,500,350,70,155,0,6/24/2011,Fri,3,Beauty,4
http://livingsocial.com/deals/41934-30-to-spend-on-kids-clothing-and-accessories,New York City,1,30,15,50,1806,0,6/27/2011,Mon,7,Retail,75
http://livingsocial.com/deals/65239-40-to-spend-on-food-and-drink,New York City,0,40,20,50,474,0,6/27/2011,Mon,1,Restaurant,6
http://livingsocial.com/deals/66829-five-class-pole-dancing-punch-card,New York City,0,115,70,61,1060,0,6/28/2011,Tue,1,Health,46
http://livingsocial.com/deals/56577-4-all-inclusive-nights-in-cancun,New York City,0,2699,1350,50,166,0,6/29/2011,Wed,7,Escapes,274
http://livingsocial.com/deals/65977-30-to-spend-on-food-and-drink,New York City,0,30,15,50,1145,0,6/29/2011,Wed,1,Restaurant,24
http://livingsocial.com/deals/59665-one-month-of-unlimited-boot-camp,New York City,0,320,295,92,1564,0,6/30/2011,Thu,1,Health,67
http://livingsocial.com/deals/45425-brazilian-blowout-keratin-treatment-or-haircut,New York City,0,375,226,60,305,0,7/1/2011,Fri,3,Beauty,13
http://livingsocial.com/deals/32000-two-round-trip-tickets-to-atlantic-city,New York City,0,40,26,65,1959,0,3/21/2011,Mon,1,Services,76
http://livingsocial.com/deals/22820-30-to-spend-on-baked-goods,New York City,0,30,15,50,867,0,3/23/2011,Wed,1,Specialty Food,23
http://livingsocial.com/deals/19170-two-comedy-tickets-and-two-drinks,New York City,0,60,40,67,1100,0,3/24/2011,Thu,1,Entertainment,29
http://livingsocial.com/deals/22821-glycolic-peel-or-ipl-photofacial,New York City,0,600,501,84,367,0,3/25/2011,Fri,3,Beauty,7
http://livingsocial.com/deals/24906-five-class-dance-card-or-unlimited-classes,New York City,0,179,140,78,895,0,3/28/2011,Mon,2,Health,19
http://livingsocial.com/deals/30450-monogrammed-or-european-shirt-or-200-to-spend,New York City,0,69,35,51,523,0,3/29/2011,Tue,1,Retail,8
http://livingsocial.com/deals/34962-40-to-spend-on-beauty-products,New York City,0,40,20,50,185,0,3/30/2011,Wed,1,Retail,7
http://livingsocial.com/deals/33518-tea-tasting-for-two-25-or-30-to-spend-on-tea,New York City,0,54,29,54,487,0,3/31/2011,Thu,1,Entertainment,5
http://livingsocial.com/deals/33918-picnic-basket-for-two,New York City,0,99,60,61,1482,0,4/1/2011,Fri,3,Tour/Experience,28
http://livingsocial.com/deals/31704-five-pole-dancing-classes,New York City,0,100,70,70,1334,0,4/4/2011,Mon,2,Health,62
http://livingsocial.com/deals/27143-30-to-spend-on-food-and-drink,New York City,0,30,15,50,580,0,4/5/2011,Tue,1,Restaurant,4
http://livingsocial.com/deals/34649-wine-class-food-pairing-and-bottles-for-two,New York City,0,100,60,60,1614,0,4/6/2011,Wed,1,Entertainment,24
http://livingsocial.com/deals/28302-20-to-spend-on-cold-treats,New York City,0,20,10,50,682,0,4/7/2011,Thu,1,Specialty Food,28
http://livingsocial.com/deals/36166-customized-skin-treatment,New York City,0,1100,975,89,344,0,4/8/2011,Fri,3,Beauty,12
http://livingsocial.com/deals/15294-in-office-zoom-teeth-whitening,New York City,0,1000,825,83,480,0,4/11/2011,Mon,2,Health,14
http://livingsocial.com/deals/36380-movie-ticket-+-book-+-food-and-drink,New York City,0,40,20,50,768,0,4/12/2011,Tue,1,Entertainment,27
http://livingsocial.com/deals/29865-haircut-blow-dry-and-conditioning,New York City,0,95,48,51,212,0,4/13/2011,Wed,1,Beauty,8
http://livingsocial.com/deals/32219-three-course-lobster-dinner-for-two-with-wine,New York City,0,212,133,63,773,0,4/14/2011,Thu,1,Restaurant,24
http://livingsocial.com/deals/32741-champagne-cruise,New York City,0,150,75,50,77,0,4/15/2011,Fri,3,Entertainment,11
http://livingsocial.com/deals/39043-unlimited-monthly-or-a-month-of-overnight-parking,New York City,0,711,612,86,104,0,4/18/2011,Mon,2,Services,4
http://livingsocial.com/deals/32951-six-class-boot-camp-yoga-or-boxing-classes,New York City,0,250,210,84,449,0,4/19/2011,Tue,1,Health,16
http://livingsocial.com/deals/25054-50-to-spend-on-food-and-drink,New York City,0,50,25,50,387,0,4/20/2011,Wed,1,Restaurant,7
http://livingsocial.com/deals/26762-electro-stimulation-facial,New York City,0,225,113,50,129,0,4/21/2011,Thu,2,Beauty,2
http://livingsocial.com/deals/39000-ticket-to-the-fantasticks-on-broadway,New York City,0,75,38,51,534,0,4/22/2011,Fri,3,Entertainment,12
http://livingsocial.com/deals/41000-one-year-subscription,New York City,0,15,7,47,955,0,4/23/2011,Sat,2,Services,16
http://livingsocial.com/deals/16058-hour-long-massage-or-45-minute-facial,New York City,0,302,227,75,265,0,4/24/2011,Sun,2,Beauty,6
http://livingsocial.com/deals/27746-two-comedy-show-tickets-and-two-drinks,New York City,0,60,40,67,997,0,4/25/2011,Mon,2,Entertainment,24
http://escapes.livingsocial.com/deals/36170-30-to-spend-on-food-and-drink,New York City,0,30,15,50,174,0,4/26/2011,Tue,1,Restaurant,3
http://livingsocial.com/deals/34070-chiropractic-evaluation-and-massage-package,New York City,0,400,365,91,905,0,4/27/2011,Wed,2,Health,14
http://livingsocial.com/deals/36850-connecticut-river-valley-getaway,New York City,0,595,300,50,111,0,4/27/2011,Wed,7,Escapes,19
http://escapes.livingsocial.com/deals/35550-two-movie-tickets,New York City,0,20,10,50,188,0,4/28/2011,Thu,1,Entertainment,6
http://livingsocial.com/deals/42576-picnic-for-two,New York City,0,78,39,50,343,0,4/29/2011,Fri,3,Entertainment,14
http://livingsocial.com/deals/34993-50-or-100-to-spend-on-clothing-and-accessories,New York City,0,50,25,50,169,0,4/30/2011,Sat,2,Retail,1
http://livingsocial.com/deals/36161-shampoo-conditioning-scalp-massage-and-blowout,New York City,0,100,50,50,52,0,5/1/2011,Sun,2,Beauty,2
http://livingsocial.com/deals/31695-30-to-spend-on-food-and-drink,New York City,0,30,15,50,866,0,5/3/2011,Tue,2,Other,8
http://livingsocial.com/deals/35617-beginner-s-seminar-or-four-week-workshop,New York City,0,75,45,60,134,0,5/4/2011,Wed,1,Services,6
http://livingsocial.com/deals/40048-tequila-tasting-and-appetizers-for-two,New York City,0,95,60,63,441,0,5/5/2011,Thu,1,Restaurant,17
http://livingsocial.com/deals/31236-botox-or-facial-peel,New York City,0,300,201,67,331,0,5/6/2011,Fri,3,Beauty,6
http://livingsocial.com/deals/44704-30-to-spend-on-watches,New York City,0,30,15,50,139,0,5/7/2011,Sat,2,Beauty,2
http://livingsocial.com/deals/35057-two-three-or-four-hours-of-home-cleaning,New York City,0,85,46,54,1169,0,5/8/2011,Sun,2,Services,16
http://livingsocial.com/deals/44913-wine-tasting-admission-and-10-off-purchases,New York City,0,40,20,50,18,0,5/9/2011,Mon,1,Entertainment,5
http://livingsocial.com/deals/32743-on-location-photography-workshop,New York City,0,60,30,50,323,0,5/9/2011,Mon,2,Entertainment,5
http://livingsocial.com/deals/25061-month-long-fitness-membership,New York City,0,159,134,84,977,0,5/10/2011,Tue,2,Health,15
http://livingsocial.com/deals/38955-brazilian-and-full-leg-wax,New York City,0,70,35,50,371,0,5/11/2011,Wed,1,Beauty,7
http://livingsocial.com/deals/40898-wine-tasting-with-food-and-two-bottles-for-two,New York City,0,100,60,60,699,0,5/12/2011,Thu,1,Entertainment,10
http://livingsocial.com/deals/30856-costco-delivery-to-your-door,New York City,0,125,75,60,1067,0,5/13/2011,Fri,3,Retail,43
http://livingsocial.com/deals/41904-anti-cellulite-massage-and-body-wrap,New York City,0,156,107,69,411,0,5/14/2011,Sat,2,Beauty,5
http://livingsocial.com/deals/41065-30-to-spend-on-cupcakes,New York City,0,30,15,50,382,0,5/15/2011,Sun,2,Specialty Food,11
http://livingsocial.com/deals/41879-four-boot-camp-or-group-training-classes,New York City,0,57,32,56,91,0,5/16/2011,Mon,1,Health,6
http://livingsocial.com/deals/25568-choice-of-two-entrees-and-a-bottle-of-wine,New York City,0,69,35,51,732,0,5/17/2011,Tue,2,Restaurant,14
http://livingsocial.com/deals/28912-wrinkle-reduction-facial-45-with-peel-120,New York City,0,110,65,59,98,0,5/18/2011,Wed,1,Beauty,3
http://livingsocial.com/deals/36165-haircut-blowout-styling-and-mani,New York City,0,211,112,53,235,0,5/20/2011,Fri,3,Beauty,10
http://livingsocial.com/deals/41361-90-minute-harlem-walking-tour,New York City,0,25,13,52,280,0,5/21/2011,Sat,2,Entertainment,2
http://livingsocial.com/deals/49056-80-to-spend-on-photo-to-canvas-printing,New York City,0,80,40,50,417,0,5/22/2011,Sun,2,Services,7
http://escapes.livingsocial.com/deals/45343-concert-ticket,New York City,0,20,10,50,179,0,5/23/2011,Mon,1,Entertainment,0
http://livingsocial.com/deals/30898-100-to-spend-on-framing,New York City,0,100,66,66,279,0,5/24/2011,Tue,1,Services,0
http://livingsocial.com/deals/47209-admission-for-one-or-two-to-a-cocktail-tasting,New York City,0,81,46,57,864,0,5/25/2011,Wed,2,Entertainment,29
http://livingsocial.com/deals/25050-50-to-spend-on-food-and-drink,New York City,0,50,25,50,278,0,5/26/2011,Thu,1,Restaurant,1
http://livingsocial.com/deals/47097-six-session-beginner-s-language-course,New York City,0,290,145,50,91,0,5/27/2011,Fri,3,Services,6
http://livingsocial.com/deals/42187-performance-package-or-massage,New York City,0,150,75,50,26,0,5/28/2011,Sat,2,Health,1
http://livingsocial.com/deals/30039-tickets-to-children-s-series-theater,Orlando,1,15,10,67,369,0,3/21/2011,Mon,7,Entertainment,18
http://livingsocial.com/deals/31091-20-or-40-to-spend-on-food-and-drink,Orlando,0,40,20,50,260,0,3/21/2011,Mon,2,Restaurant,15
http://escapes.livingsocial.com/deals/10288-shampoo-cut-blow-dry-mani-pedi-and-facial,Orlando,0,126,68,54,416,0,3/22/2011,Tue,1,Beauty,27
http://escapes.livingsocial.com/deals/29257-20-to-spend-on-fresh-seafood,Orlando,0,20,10,50,417,0,3/23/2011,Wed,2,Specialty Food,12
http://escapes.livingsocial.com/deals/30371-50-to-spend-on-cocktails,Orlando,0,50,35,70,348,0,3/24/2011,Thu,2,Entertainment,39
http://livingsocial.com/deals/26509-laser-slimming-treatment-or-personalized-facial,Orlando,0,500,401,80,446,0,3/25/2011,Fri,3,Beauty,15
http://livingsocial.com/deals/30355-ticket-to-musical,Orlando,0,36,18,50,468,0,3/28/2011,Mon,1,Entertainment,51
http://livingsocial.com/deals/30619-five-karate-classes-and-beginner-s-uniform,Orlando,1,69,44,64,25,0,3/28/2011,Mon,7,Health,3
http://livingsocial.com/deals/30066-40-to-spend-on-food-and-drink,Orlando,0,40,20,50,86,0,3/29/2011,Tue,1,Restaurant,12
http://livingsocial.com/deals/34658-disney-magic-and-daytona-sun,Orlando,0,695,400,58,1311,0,3/30/2011,Wed,7,Getaway,880
http://livingsocial.com/deals/31154-eye-exam-and-149-toward-eyewear,Orlando,0,230,181,79,335,0,3/30/2011,Wed,1,Health,24
http://livingsocial.com/deals/29137-one-hour-of-combat-simulation-and-membership,Orlando,0,45,23,51,238,0,3/31/2011,Thu,1,Services,26
http://livingsocial.com/deals/32293-massage-facial-salon-package-or-mani-pedi,Orlando,0,85,46,54,504,0,4/1/2011,Fri,3,Beauty,28
http://livingsocial.com/deals/29746-40-to-spend-on-salon-services,Orlando,0,40,20,50,160,0,4/4/2011,Mon,1,Beauty,10
http://livingsocial.com/deals/32693-ice-skating-admission-with-skate-rental,Orlando,1,14,7,50,209,0,4/4/2011,Mon,7,Entertainment,12
http://livingsocial.com/deals/29627-20-to-spend-on-food-and-drink,Orlando,0,20,10,50,242,0,4/5/2011,Tue,1,Restaurant,9
http://escapes.livingsocial.com/deals/31849-40-to-spend-on-food-and-drink,Orlando,0,40,20,50,645,0,4/6/2011,Wed,1,Entertainment,34
http://escapes.livingsocial.com/deals/34364-two-tickets-to-soccer-game,Orlando,0,60,30,50,205,0,4/7/2011,Thu,1,Entertainment,14
http://livingsocial.com/deals/31113-40-to-spend-on-food-and-drink,Orlando,0,40,20,50,195,0,4/8/2011,Fri,3,Restaurant,10
http://escapes.livingsocial.com/deals/34348-one-month-of-martial-arts-fitness-classes,Orlando,0,99,70,71,87,0,4/11/2011,Mon,1,Health,14
http://livingsocial.com/deals/30032-unlimited-rides-and-round-of-laser-tag,Orlando,1,15,8,55,225,0,4/11/2011,Mon,7,Entertainment,22
http://livingsocial.com/deals/30763-oil-change-ac-diagnostic-or-wheel-alignment,Orlando,0,49,32,65,325,0,4/12/2011,Tue,1,Services,16
http://livingsocial.com/deals/29840-dental-exam-and-whitening-or-orthodontic-consult,Orlando,0,670,595,89,530,0,4/13/2011,Wed,2,Health,15
http://escapes.livingsocial.com/deals/31253-20-to-spend-on-food-and-drink,Orlando,0,20,10,50,174,0,4/14/2011,Thu,1,Restaurant,11
http://escapes.livingsocial.com/deals/19128-spa-treatment-or-six-laser-hair-removal-sessions,Orlando,0,500,401,80,247,0,4/15/2011,Fri,3,Beauty,19
http://escapes.livingsocial.com/deals/33666-beginner-s-dance-program,Orlando,0,170,130,76,71,0,4/16/2011,Sat,2,Health,4
http://livingsocial.com/deals/31324-20-to-spend-on-food-and-drink,Orlando,0,20,10,50,48,0,4/17/2011,Sun,1,Other,7
http://livingsocial.com/deals/31111-carpet-or-tile-and-grout-cleaning,Orlando,0,120,60,50,249,0,4/18/2011,Mon,2,Services,7
http://livingsocial.com/deals/31632-one-month-of-martial-arts-instruction,Orlando,1,150,130,87,32,0,4/18/2011,Mon,7,Health,2
http://livingsocial.com/deals/33908-20-to-spend-on-food-and-drink,Orlando,0,20,10,50,238,0,4/19/2011,Tue,1,Restaurant,10
http://livingsocial.com/deals/36256-20-to-spend-on-wines-and-desserts,Orlando,0,20,10,50,245,0,4/20/2011,Wed,1,Retail,11
http://livingsocial.com/deals/35161-flight-training-session,Orlando,0,199,100,50,96,0,4/21/2011,Thu,2,Entertainment,10
http://livingsocial.com/deals/33938-30-to-spend-on-painting-and-pottery-making,Orlando,1,30,15,50,107,0,4/21/2011,Thu,7,Entertainment,8
http://livingsocial.com/deals/20450-one-or-three-lipolaser-treatments,Orlando,0,300,231,77,727,0,4/22/2011,Fri,3,Health,14
http://livingsocial.com/deals/38276-two-tickets-to-nautique-wake-games,Orlando,0,26,19,73,215,0,4/23/2011,Sat,2,Entertainment,20
http://livingsocial.com/deals/33259-one-hour-facial-with-eyebrow-wax,Orlando,0,100,50,50,97,0,4/24/2011,Sun,2,Beauty,4
http://livingsocial.com/deals/35389-veggie-and-fruit-box,Orlando,0,25,13,52,743,0,4/25/2011,Mon,1,Services,64
http://livingsocial.com/deals/33175-girl-s-10-or-boy-s-7-haircut,Orlando,1,15,8,53,265,0,4/25/2011,Mon,7,Beauty,18
http://livingsocial.com/deals/35111-eco-friendly-house-cleaning,Orlando,0,100,50,50,173,0,4/26/2011,Tue,1,Services,11
http://livingsocial.com/deals/33355-20-to-spend-on-vegan-baked-goods,Orlando,0,20,10,50,568,0,4/27/2011,Wed,2,Specialty Food,29
http://livingsocial.com/deals/31311-20-to-spend-on-food-and-drink,Orlando,0,20,10,50,569,0,4/28/2011,Thu,1,Restaurant,13
http://livingsocial.com/deals/36710-two-month-membership,Orlando,1,126,87,69,93,0,4/28/2011,Thu,7,Entertainment,14
http://livingsocial.com/deals/38918-admission-for-four-with-gun-rental-and-ammo,Orlando,0,100,50,50,173,0,4/29/2011,Fri,3,Entertainment,30
http://livingsocial.com/deals/35387-100-to-spend-on-repair-service,Orlando,0,100,50,50,76,0,4/30/2011,Sat,2,Services,6
http://livingsocial.com/deals/13648-six-boot-camp-classes,Orlando,0,60,40,67,255,0,5/1/2011,Sun,2,Health,16
http://livingsocial.com/deals/30063-ticket-to-petting-zoo,Orlando,1,22,11,50,1308,0,5/2/2011,Mon,7,Entertainment,60
http://livingsocial.com/deals/29373-hair-therapy-or-hair-treatment-package,Orlando,0,60,30,50,38,0,5/3/2011,Tue,2,Beauty,2
http://livingsocial.com/deals/31942-facial-or-massage,Orlando,0,69,39,57,491,0,5/5/2011,Thu,1,Beauty,9
http://livingsocial.com/deals/37353-wristbands-for-old-town-orlando,Orlando,1,25,13,52,1344,0,5/5/2011,Thu,7,Entertainment,56
http://livingsocial.com/deals/34650-aerial-fitness-class,Orlando,0,20,10,50,403,0,5/6/2011,Fri,3,Entertainment,24
http://livingsocial.com/deals/41378-40-hour-bartending-class,Orlando,0,495,296,60,90,0,5/7/2011,Sat,2,Services,14
http://livingsocial.com/deals/33486-12-to-spend-on-frozen-yogurt,Orlando,0,12,6,50,478,0,5/8/2011,Sun,2,Specialty Food,11
http://livingsocial.com/deals/40472-45-minute-firearms-training,Orlando,0,40,20,50,929,0,5/9/2011,Mon,2,Entertainment,30
http://escapes.livingsocial.com/deals/34536-one-hour-photo-shoot,Orlando,1,225,145,64,22,0,5/9/2011,Mon,7,Services,6
http://livingsocial.com/deals/38630-16-to-spend-on-food-and-drink,Orlando,0,16,8,50,279,0,5/10/2011,Tue,2,Restaurant,6
http://livingsocial.com/deals/40440-two-spider-vein-treatments,Orlando,0,900,801,89,335,0,5/11/2011,Wed,2,Beauty,5
http://livingsocial.com/deals/40004-one-week-of-summer-camp,Orlando,1,239,140,59,240,0,5/12/2011,Thu,7,Entertainment,30
http://livingsocial.com/deals/37581-one-hour-pole-dancing-class-or-party-class-for-six,Orlando,0,20,10,50,587,0,5/12/2011,Thu,2,Health,67
http://livingsocial.com/deals/34557-14-to-spend-on-food-and-drink,Orlando,0,14,7,50,294,0,5/13/2011,Fri,3,Restaurant,14
http://livingsocial.com/deals/40657-ride-on-sky-coaster,Orlando,0,40,20,50,332,0,5/14/2011,Sat,2,Entertainment,28
http://livingsocial.com/deals/41965-mani-pedi-29-facial-39-or-massage-39,Orlando,0,88,59,67,299,0,5/15/2011,Sun,2,Beauty,17
http://livingsocial.com/deals/32911-laser-tag-birthday-party-or-family-fun-pack,Orlando,1,69,35,51,194,0,5/16/2011,Mon,7,Entertainment,14
http://livingsocial.com/deals/30352-20-to-spend-on-baked-goods,Orlando,0,20,10,50,145,0,5/16/2011,Mon,1,Specialty Food,4
http://livingsocial.com/deals/36084-two-car-washes,Orlando,0,24,13,54,250,0,5/17/2011,Tue,1,Services,9
http://livingsocial.com/deals/38529-40-to-spend-on-clothing,Orlando,0,40,20,50,11,0,5/18/2011,Wed,1,Retail,5
http://livingsocial.com/deals/41781-kids-summer-film-camp,Orlando,1,350,175,50,33,0,5/19/2011,Thu,7,Entertainment,2
http://livingsocial.com/deals/36089-dental-exam-and-whitening-or-whitening-refills,Orlando,0,350,251,72,55,0,5/19/2011,Thu,2,Health,3
http://livingsocial.com/deals/41385-18-holes-of-golf-on-weekday-12-or-weekend-14,Orlando,0,25,13,52,769,0,5/20/2011,Fri,3,Entertainment,17
http://livingsocial.com/deals/41688-10-to-spend-on-food-and-drink,Orlando,0,10,5,50,69,0,5/21/2011,Sat,2,Restaurant,2
http://livingsocial.com/deals/42905-four-tickets-and-snacks-or-season-pass,Orlando,0,25,13,52,234,0,5/22/2011,Sun,2,Entertainment,18
http://livingsocial.com/deals/33330-five-bounce-passes-two-hour-party-or-day-camp,Orlando,1,32,16,50,164,0,5/23/2011,Mon,7,Entertainment,18
http://livingsocial.com/deals/42638-airport-parking-or-car-detail,Orlando,0,12,6,50,659,0,5/23/2011,Mon,2,Services,17
http://livingsocial.com/deals/31717-40-to-spend-on-beer-and-wine,Orlando,0,40,25,63,401,0,5/24/2011,Tue,1,Entertainment,18
http://livingsocial.com/deals/34007-two-private-dance-classes,Orlando,0,246,231,94,614,0,5/25/2011,Wed,1,Health,12
http://livingsocial.com/deals/41425-six-weeks-of-unlimited-martial-arts-classes,Orlando,1,245,216,88,104,0,5/26/2011,Thu,7,Entertainment,5
http://livingsocial.com/deals/15091-massage-facial-or-70-to-spend-on-salon-services,Orlando,0,70,35,50,157,0,5/26/2011,Thu,1,Beauty,8
https://livingsocial.com/deals/41298-20-to-spend-on-food-and-drink,Orlando,0,20,10,50,473,0,5/27/2011,Fri,3,Restaurant,16
http://livingsocial.com/deals/43605-anti-aging-or-nirvana-facial,Orlando,0,65,33,51,137,0,5/28/2011,Sat,2,Beauty,5
http://livingsocial.com/deals/45945-two-theater-tickets-drinks-and-parking,Orlando,0,78,39,50,237,0,5/29/2011,Sun,2,Entertainment,13
https://livingsocial.com/deals/47017-all-day-paintball-package,Orlando,0,35,18,51,387,0,5/30/2011,Mon,2,Entertainment,32
http://escapes.livingsocial.com/deals/45740-10-minutes-of-go-kart-racing,Orlando,1,20,10,50,484,0,5/30/2011,Mon,7,Entertainment,19
http://livingsocial.com/deals/46447-hour-long-massage-or-one-month-of-unlimited-yoga,Orlando,0,80,41,51,154,0,5/31/2011,Tue,1,Health,6
http://livingsocial.com/deals/43711-50-to-spend-on-boutique-clothing,Orlando,0,50,25,50,10,0,6/1/2011,Wed,1,Retail,8
http://livingsocial.com/deals/46345-kids-dance-summer-camp,Orlando,1,225,126,56,28,0,6/2/2011,Thu,7,Entertainment,10
http://livingsocial.com/deals/43345-20-or-50-to-spend-on-food-and-drink,Orlando,0,50,25,50,21,0,6/2/2011,Thu,1,Restaurant,1
https://livingsocial.com/deals/37338-brazilian-keratin-or-keragreen-protein-treatment,Orlando,0,300,201,67,138,0,6/3/2011,Fri,3,Beauty,15
http://escapes.livingsocial.com/deals/44332-two-days-of-airport-parking,Orlando,0,14,7,50,359,0,6/4/2011,Sat,2,Services,10
http://livingsocial.com/deals/46758-15-to-spend-on-food-and-drink,Orlando,0,15,8,53,389,0,6/5/2011,Sun,2,Restaurant,7
http://livingsocial.com/deals/20777-hour-long-swedish-massage,Orlando,0,65,33,51,269,0,6/6/2011,Mon,1,Beauty,14
http://livingsocial.com/deals/32912-one-day-of-unlimited-laser-tag,Orlando,1,20,10,50,155,0,6/6/2011,Mon,7,Entertainment,14
http://livingsocial.com/deals/52401-50-to-spend-on-food-and-drink,Orlando,0,50,25,50,1200,1,6/8/2011,Wed,1,Restaurant,33
http://livingsocial.com/deals/48697-week-of-circus-camp-or-beginner-gymnastics-classes,Orlando,1,60,30,50,45,0,6/9/2011,Thu,7,Entertainment,10
http://escapes.livingsocial.com/deals/52435-100-to-spend-on-flooring,Orlando,0,100,50,50,146,0,6/9/2011,Thu,1,Retail,6
http://livingsocial.com/deals/53325-one-or-three-zerona-laser-treatments,Orlando,0,199,110,55,428,0,6/10/2011,Fri,3,Beauty,7
http://livingsocial.com/deals/43390-carpet-tile-or-upholstery-cleaning,Orlando,0,125,65,52,132,0,6/12/2011,Sun,2,Services,4
http://livingsocial.com/deals/48699-half-day-or-full-day-kids-basketball-camp,Orlando,1,90,45,50,143,0,6/13/2011,Mon,7,Entertainment,12
http://livingsocial.com/deals/47286-swim-with-manatees-or-dolphin-sighting-cruise,Orlando,0,29,15,52,936,0,6/13/2011,Mon,1,Entertainment,50
http://livingsocial.com/deals/42123-one-month-of-unlimited-boot-camp-classes,Orlando,0,180,140,78,51,0,6/14/2011,Tue,1,Health,2
http://livingsocial.com/deals/42851-12-spa-treatments-and-one-mystic-spray-tan,Orlando,0,493,444,90,313,0,6/15/2011,Wed,1,Beauty,24
http://livingsocial.com/deals/45922-week-of-half-day-or-full-day-kids-karate-camp,Orlando,1,159,110,69,124,0,6/16/2011,Thu,7,Entertainment,2
http://livingsocial.com/deals/32234-dental-exam-x-rays-and-take-home-teeth-whitening,Orlando,0,400,331,83,76,0,6/16/2011,Thu,1,Health,6
http://escapes.livingsocial.com/deals/53699-round-of-golf-for-two-cart-and-range-balls,Orlando,0,68,34,50,471,0,6/17/2011,Fri,3,Entertainment,14
http://escapes.livingsocial.com/deals/51013-20-to-spend-on-food-and-drink,Orlando,0,20,10,50,203,0,6/18/2011,Sat,2,Restaurant,2
http://livingsocial.com/deals/46365-10-to-spend-on-milkshakes,Orlando,0,10,5,50,284,0,6/19/2011,Sun,1,Specialty Food,6
http://livingsocial.com/deals/58137-hour-long-massage-and-chiropractic-exam,Orlando,0,430,391,91,487,0,6/20/2011,Mon,1,Beauty,18
http://livingsocial.com/deals/46717-one-week-of-kids-summer-camp,Orlando,1,110,55,50,55,0,6/20/2011,Mon,7,Entertainment,12
http://livingsocial.com/deals/57767-two-theatre-tickets,Orlando,0,22,11,50,203,0,6/21/2011,Tue,1,Entertainment,5
http://livingsocial.com/deals/37036-one-month-of-unlimited-yoga-classes,Orlando,0,90,55,61,141,0,6/22/2011,Wed,1,Health,9
http://livingsocial.com/deals/60601-sunshine-state-b-b,Orlando,0,428,214,50,216,0,6/22/2011,Wed,7,Escapes,39
http://livingsocial.com/deals/49987-three-show-youth-theater-pass,Orlando,1,30,15,50,342,0,6/23/2011,Thu,7,Entertainment,16
http://livingsocial.com/deals/46788-one-dozen-regular-or-filled-cupcakes,Orlando,0,16,8,50,313,0,6/23/2011,Thu,1,Specialty Food,14
http://livingsocial.com/deals/58621-20-to-spend-on-food-and-drink,Orlando,0,20,12,60,314,0,6/24/2011,Fri,3,Restaurant,8
http://livingsocial.com/deals/56137-local-coupon-book,Orlando,0,24,14,58,1878,0,6/25/2011,Sat,2,Retail,68
http://livingsocial.com/deals/48465-two-hour-natural-soap-making-class,Orlando,0,30,15,50,785,0,6/26/2011,Sun,1,Entertainment,26
http://livingsocial.com/deals/57535-20-to-spend-on-ice-cream,Orlando,1,20,10,50,652,0,6/27/2011,Mon,7,Specialty Food,37
http://livingsocial.com/deals/62601-two-hour-dolphin-and-manatee-excursion-for-two,Orlando,0,58,29,50,717,0,6/28/2011,Tue,1,Entertainment,41
http://livingsocial.com/deals/42586-10-to-spend-on-frozen-yogurt,Orlando,0,10,5,50,1216,0,6/29/2011,Wed,2,Specialty Food,16
http://escapes.livingsocial.com/deals/65441-florida-victorian-inn,Orlando,0,298,149,50,551,0,6/29/2011,Wed,7,Escapes,99
http://livingsocial.com/deals/47500-up-to-two-hours-of-house-cleaning-and-maid-service,Orlando,0,75,40,53,481,0,6/30/2011,Thu,1,Services,17
http://livingsocial.com/deals/43499-60-minute-mobile-game-party,Orlando,1,199,100,50,15,0,6/30/2011,Thu,7,Entertainment,6
http://livingsocial.com/deals/50023-six-laser-hair-removal-treatments,Orlando,0,900,801,89,231,0,7/1/2011,Fri,3,Beauty,6
http://livingsocial.com/deals/51707-10-or-20-to-spend-on-food-and-drink,Orlando,0,10,5,50,274,0,7/2/2011,Sat,2,Restaurant,9
